brandId,brandName,aliases,categoryId,logo,luxuryLevel,rankingWeight,brandStatus,originCountryId
tomas-gold,Tomas Gold,"[""TOMAS GOLD""]",jewelry-watches,,fashion,50,active,unknown
state-of-art-menswear,State of Art Menswear,"[""State of Art""]",fashion,,fashion,50,active,unknown
the-kooples-sport,The Kooples Sport,"[""Sport The Kooples""]",fashion,,fashion,50,active,unknown
shoeaholics,Shoeaholics,[],shoes-bags,,lifestyle,55,active,united-kingdom
superdrug,Superdrug,[],health-beauty,,lifestyle,70,active,united-kingdom
sergent-major,Sergent Major,[],kids,,lifestyle,60,active,france
sud-express,Sud Express,[],fashion,,fashion,62,active,france
soeur,Soeur,[],fashion,,premium,70,active,france
robe-di-kappa,Robe di Kappa,[],fashion,,fashion,50,active,italy
take-two,TAKE TWO,[],fashion,,fashion,50,active,italy
trony,Trony,[],fashion,,fashion,50,active,italy
toy-planet,Toy Planet,[],kids,,lifestyle,55,active,spain
sergio-y-cano,Sergio y Cano,[],accessories,,lifestyle,50,active,spain
sqrups,SQRUPS,[],department-store,,lifestyle,50,active,spain
tantrend,Tantrend,[],fashion,,fashion,50,active,spain
tuc-tuc,Tuc Tuc,[],kids,,lifestyle,50,active,spain
queen-helena,Queen Helena,[],beauty,,lifestyle,60,active,italy
rbc,RBC,[],fashion,,fashion,60,active,italy
relish,Relish,[],fashion,,fashion,60,active,italy
sarni-oro,Sarni Oro,[],jewelry,,fashion,60,active,italy
sartoria-italiana,Sartoria Italiana,[],fashion,,fashion,60,active,italy
sartoria-italiana-massimiliano-sorvino,Sartoria Italiana – Massimiliano Sorvino,[],fashion,,fashion,60,active,italy
sartoriani,Sartoriani,[],fashion,,fashion,60,active,italy
satya,Satya,[],fashion,,fashion,60,active,italy
scarpa-roma,Scarpa Roma,[],fashion,,fashion,60,active,italy
scavolini,Scavolini,[],home,,lifestyle,60,active,italy
silvian-heach,Silvian Heach,[],fashion,,fashion,60,active,italy
solazzo,Solazzo,[],fashion,,fashion,60,active,italy
sonny-bono,Sonny Bono,[],fashion,,fashion,60,active,italy
stroili-oro,Stroili Oro,[],jewelry,,fashion,60,active,italy
sublimen,Sublimen,[],fashion,,fashion,60,active,italy
suite-benedict,Suite Benedict,[],fashion,,fashion,60,active,italy
the-b,THE B,[],fashion,,fashion,60,active,italy
thun-shop,THUN Shop,[],home,,lifestyle,60,active,italy
rivella,RIVELLA,[],fashion,,fashion,60,active,
sarev,SAREV,[],home,,lifestyle,60,active,
spx,SPX,[],sportswear,,sports,60,active,
superstep,SUPERSTEP,[],sportswear,,sports,60,active,
supplementler,SUPPLEMENTLER,"[""Supplementler"",""SUPPLEMENTLER.COM""]",health-beauty,,lifestyle,60,active,
suvari,SÜVARİ,"[""Süvari""]",fashion,,fashion,60,active,
suwen,SUWEN,[],fashion,,fashion,60,active,
tac,TAÇ,"[""Taç""]",home,,lifestyle,60,active,
theorie,THEORIE,[],fashion,,fashion,60,active,
toyzz-shop,TOYZZ SHOP,"[""Toyzz Shop"",""TOYZZ SHOP""]",books-toys,,lifestyle,60,active,
turk-telekom,TURK TELEKOM,"[""Türk Telekom"",""TÜRK TELEKOM""]",electronics,,lifestyle,60,active,
turkcell,TURKCELL,[],electronics,,lifestyle,60,active,
ramsey,Ramsey,[],fashion,,fashion,60,active,
rue,Rue,[],fashion,,fashion,60,active,
ruzgar-alaz-aksesuar,Rüzgar Alaz Aksesuar,[],accessories,,fashion,60,active,
saat-saat,Saat&saat,"[""SAAT&SAAT EXCLUSIVE""]",jewelry-watches,,fashion,60,active,
sarar,Sarar,[],fashion,,fashion,60,active,
schafer,Schafer,[],home,,lifestyle,60,active,
siemens,Siemens,[],electronics,,lifestyle,60,active,
tedi,Tedi,[],home,,lifestyle,60,active,
teknosa,Teknosa,"[""TEKNOSA EXTRA""]",electronics,,lifestyle,60,active,
samsung,SAMSUNG,"[""Samsung"",""SAMSUNG MOBILE""]",electronics,,lifestyle,50,active,
sapkaci-madam,ŞAPKACI MADAM,"[""Şapkacı Madam""]",accessories,,lifestyle,50,active,
sneaks-up,Sneaks Up,"[""SNEAKS UP OUTLET"",""Sneaks Up Outlet""]",sportswear,,lifestyle,50,active,
tamer-tanca,TAMER TANCA,"[""Tamer Tanca""]",shoes-bags,,lifestyle,50,active,
tergan,TERGAN,"[""Tergan""]",shoes-bags,,lifestyle,50,active,
tudors,TUDORS,"[""Tudors""]",fashion,,lifestyle,50,active,
qumm,QUMM,"[""QUMM""]",fashion,,fashion,50,active,
reeder,Reeder,[],electronics,,lifestyle,50,active,
reema,REEMA,"[""REEMA""]",sportswear,,fashion,50,active,
sevil-parfumeri,Sevil Parfümeri,[],beauty,,lifestyle,50,active,
shoebox,SHOEBOX,"[""SHOEBOX""]",shoes-bags,,fashion,50,active,
sporthink,SPORTHINK,"[""SPORTHINK""]",sportswear,,fashion,50,active,
streetbox,STREETBOX,"[""STREETBOX""]",fashion,,fashion,50,active,
tuvid-xxxl,TUVİD XXXL,"[""TUVİD XXXL""]",fashion,,fashion,50,active,
smart-shop,Smart Shop,[],electronics,,lifestyle,50,active,
so-chic,So Chic,[],jewelry-watches,,premium,50,active,
tekno-shop,Tekno Shop,[],electronics,,lifestyle,50,active,
the-moose-bay,The Moose Bay,[],fashion,,fashion,50,active,
tugba,Tuğba,[],fashion,,fashion,50,active,
twist,Twist,[],fashion,,fashion,50,active,
sneaker-box,Sneaker Box,[],shoes-bags,,fashion,50,active,
the-crystal-home,The Crystal Home,[],home,,lifestyle,50,active,
the-most,The Most,[],accessories,,lifestyle,50,active,
time-factory,Time Factory,[],jewelry-watches,,premium,50,active,
sadik-yilmaz,Sadık Yılmaz,[],shoes-bags,,fashion,50,active,
shiffa-home,Shiffa Home,[],beauty,,lifestyle,50,active,
sirello-accs,Sirello Accs,"[""SIRELLO ACCS""]",accessories,,lifestyle,50,active,
suayse,Suayşe,[],fashion,,fashion,50,active,
tekzen,Tekzen,[],home,,lifestyle,50,active,
roberto-bravo,Roberto Bravo,[],jewelry-watches,,lifestyle,50,active,
royal-platinum-parfum,ROYAL PLATINUM PARFÜM,[],beauty,,lifestyle,50,active,
ruba,RUBA,[],fashion,,lifestyle,50,active,
ruz-ka-aksesuar,RUZ-KA AKSESUAR,[],accessories,,lifestyle,50,active,
shop-shoes,SHOP&SHOES,[],shoes-bags,,fashion,50,active,
sportive,SPORTIVE,[],sportswear,,sports,50,active,
studio-kids,STUDIO KIDS,[],fashion,,fashion,50,active,
takma-takma,Takma Takma,[],accessories,,lifestyle,50,active,
twigy,TWİGY,[],shoes-bags,,fashion,50,active,
the-catch,The Catch,[],fashion,,fashion,50,active,unknown
rivoli-group,Rivoli Group,[],jewelry-watches,,lifestyle,50,active,unknown
rivoli,Rivoli,[],jewelry-watches,,lifestyle,50,active,unknown
romit,Romit,[],fashion,,fashion,50,active,unknown
roberto-fabiani,Roberto Fabiani,[],fashion,,fashion,50,active,unknown
squatwolf,Squatwolf,[],sportswear,,sports,50,active,unknown
say,Say,[],fashion,,fashion,50,active,unknown
tiyabi,Tiyabi,[],fashion,,fashion,50,active,unknown
safa-abaya,Safa Abaya,[],fashion,,fashion,50,active,unknown
rivoli-eyezone,Rivoli Eyezone,[],eyewear,,lifestyle,50,active,unknown
shoes-hub,Shoes Hub,[],fashion,,fashion,50,active,unknown
simply-kitchen,Simply Kitchen,[],homeware,,lifestyle,50,active,unknown
that,THAT,[],fashion,,fashion,50,active,unknown
torinese,Torinese,[],fashion,,fashion,50,active,unknown
tanjim,Tanjim,[],fashion,,fashion,50,active,unknown
taif-al-emarat,Taif Al Emarat,[],beauty,,lifestyle,50,active,unknown
temperley-london,Temperley London,[],fashion,,fashion,50,active,unknown
the-giving-movement,The Giving Movement,[],sportswear,,sports,50,active,unknown
senso,Senso,[],fashion,,fashion,50,active,unknown
the-happy-place,The Happy Place,[],gifts,,lifestyle,50,active,unknown
swiss-arabian,Swiss Arabian,[],beauty,,lifestyle,50,active,unknown
socks-collection,Socks Collection,[],fashion,,fashion,50,active,unknown
salt-crystal,Salt Crystal,[],fashion,,fashion,50,active,unknown
sun-and-sand-sports,Sun & Sand Sports,[],sportswear,,sports,50,active,unknown
racetrack,Racetrack,[],sportswear,,sports,50,active,unknown
runners,Runners,[],sportswear,,sports,50,active,unknown
redtape,Redtape,[],fashion,,fashion,50,active,unknown
splash,Splash,[],fashion,,fashion,50,active,unknown
shoemart,Shoemart,[],fashion,,fashion,50,active,unknown
the-vault-by-damas,The Vault by Damas,[],jewelry-watches,,lifestyle,50,active,unknown
the-labels-factory,The Labels Factory,[],fashion,,fashion,50,active,unknown
sacoor-brothers,Sacoor Brothers,[],fashion,,fashion,50,active,unknown
the-watch-house,The Watch House,[],jewelry-watches,,lifestyle,50,active,unknown
swiss-watch-house,Swiss Watch House,[],jewelry-watches,,lifestyle,50,active,unknown
the-deal,The Deal,[],fashion,,fashion,50,active,unknown
the-athlete-s-co,The Athlete's Co.,[],sportswear,,sports,50,active,unknown
ricci-di-napoli,Ricci Di Napoli,[],fashion,,fashion,50,active,unknown
sacoor-one,Sacoor One,[],fashion,,fashion,50,active,unknown
riva-kids,Riva Kids,[],kids,,lifestyle,50,active,unknown
riva,Riva,[],fashion,,fashion,50,active,unknown
sjp-by-sarah-jessica-parker,SJP by Sarah Jessica Parker,[],fashion,,fashion,50,active,unknown
rodeo-drive,Rodeo Drive,[],fashion,,fashion,50,active,united-arab-emirates
sacoor-blue,Sacoor Blue,[],fashion,,lifestyle,50,active,portugal
time-flies,Time Flies,[],watches-jewelry,,lifestyle,50,active,unknown
ron-herman,Ron Herman,[],fashion,,,50,active,
sn-nishikawa,SN Nishikawa,[],home-lifestyle,,,50,active,
samantha-thavasa,Samantha Thavasa,[],fashion,,,50,active,
seven-eleven,Seven-Eleven,[],fashion,,,50,active,
soccer-junky,Soccer Junky,[],fashion,,,50,active,
stressless,Stressless,[],home-lifestyle,,,50,active,
stylemixer,Stylemixer,[],fashion,,,50,active,
tasaki,Tasaki,[],jewelry-watches,,,50,active,
tatras,Tatras,[],fashion,,,50,active,
taylormade,TaylorMade,[],sportswear,,,50,active,
three,Three,[],fashion,,,50,active,
topologie,Topologie,[],fashion,,,50,active,
tradies,Tradies,[],fashion,,,50,active,
traditional-weatherwear,Traditional Weatherwear,[],fashion,,,50,active,
ryu,Ryu,[],accessories,,,50,active,
trinity,Trinity,[],accessories,,,50,active,
sheltter-moussy,Shel'tter moussy,[],fashion,,lifestyle,50,active,
sylvanian-families-morino-ouchi-jigsaw-puzzle-shop-masterpiece,Sylvanian Families morino ouchi / Jigsaw Puzzle Shop Masterpiece,[],toys,,lifestyle,50,active,
rope-picnic-vis,Ropé Picnic / VIS,[],fashion,,lifestyle,50,active,
showa-nishikawa,SHOWA NISHIKAWA,[],home,,lifestyle,50,active,
tomica-and-plarail-shops,Tomica & Plarail Shops,[],toys,,lifestyle,50,active,
riedel-nachtmann,RIEDEL/NACHTMANN,[],homeware,,lifestyle,50,active,
sghr-sugahara,Sghr Sugahara,[],homeware,,lifestyle,50,active,
thermos-store,THERMOS STORE,"[""Thermos""]",home,,lifestyle,50,active,
samsonite-black-label,Samsonite BLACK LABEL,[],shoes-bags,,lifestyle,50,active,
strasburgo,STRASBURGO,[],fashion,,lifestyle,50,active,
saturdays-nyc,Saturdays NYC,[],fashion,,lifestyle,50,active,
stussy,STÜSSY,[],fashion,,lifestyle,50,active,
spick-and-span-journal-standard-edifice-iena-outlet-store,Spick & Span / JOURNAL STANDARD / ÉDIFICE / IÉNA OUTLET STORE,[],fashion,,lifestyle,50,active,
seep-eyevan,SeeP EYEVAN,[],eyewear,,lifestyle,50,active,
sanyoyamacho,sanyoyamacho,[],fashion,,lifestyle,50,active,
tcg-patagonia,TCG Patagonia,[],outdoor,,lifestyle,50,active,
the-north-face-helly-hansen-goldwin,THE NORTH FACE / HELLY HANSEN / Goldwin,[],outdoor,,lifestyle,50,active,
rodeo-crowns,Rodeo Crowns,[],lifestyle,,lifestyle,50,active,
rope,Rope,[],lifestyle,,lifestyle,50,active,
senshu-towel,Senshu Towel,[],lifestyle,,lifestyle,50,active,
shel-tter,Shel'tter,[],lifestyle,,lifestyle,50,active,
shimamura-music,Shimamura Music,[],lifestyle,,lifestyle,50,active,
sorel,Sorel,[],lifestyle,,lifestyle,50,active,
rockfish-weatherwear,Rockfish Weatherwear,[],shoes-bags,,fashion,60,active,
s-beauty-method,S-BEAUTY METHOD,[],beauty,,fashion,60,active,
staccato,STACCATO,[],shoes-bags,,fashion,60,active,
subdued,Subdued,[],fashion,,fashion,60,active,
tabio,Tabio,[],accessories,,fashion,60,active,
sam-edelman,Sam Edelman,[],shoes-bags,,premium,78,active,united-states
shanghai-tang,Shanghai Tang,"[""Shanghai Tang Outlet""]",fashion,,luxury,88,active,hong-kong
rive-droite-un-dix-cors,Rive Droite / Un Dix Cors,[],fashion,,fashion,60,active,
studio-clip,Studio Clip,[],lifestyle,,lifestyle,60,active,
sylvanian-families,Sylvanian Families,[],lifestyle,,lifestyle,60,active,
tiara,Tiara,[],fashion,,fashion,60,active,
queens-court,Queens Court,[],fashion,,fashion,60,active,
rouge-vif-la-cle,Rouge Vif La Cle,[],fashion,,fashion,60,active,
theory-luxe,Theory Luxe,"[""Theory luxe"",""theory luxe""]",fashion,,,60,active,
rev-runnr,REV RUNNR,[],sportswear,,sports,50,active,unknown
sabina,SABINA,[],fashion,,fashion,50,active,unknown
santas,SANTAS,[],home,,lifestyle,50,active,unknown
smiley,SMILEY,[],fashion,,fashion,50,active,unknown
swiss-watch,SWISS WATCH,[],watches-jewelry,,premium,50,active,unknown
the-travel-store,THE TRAVEL STORE,[],travel,,lifestyle,50,active,unknown
raive,RAIVE,[],fashion,,fashion,50,active,
rare-factory,Rare Factory,[],luxury,,luxury,50,active,
raum,RAUM,[],fashion,,fashion,50,active,
raum-men-barbour,Raum Men/Barbour,[],fashion,,fashion,50,active,
rawrow-wwp,Rawrow(WWP),[],fashion,,fashion,50,active,
renoma,RENOMA,"[""Renoma""]",fashion,,fashion,50,active,
rogatis,ROGATIS,"[""Rogatis""]",fashion,,fashion,50,active,
sacoor-outlet,Sacoor Outlet,[],fashion,,fashion,50,active,
santa-barbara-polo-and-racquet-club,Santa Barbara Polo & Racquet Club,[],fashion,,fashion,50,active,
sasa-outlet,Sasa Outlet,[],lifestyle,,lifestyle,50,active,
shesmiss,SHESMISS,[],fashion,,fashion,50,active,
shinsegae-factory-store-and-boon-the-shop,SHINSEGAE FACTORY STORE & BOON THE SHOP,[],fashion,,fashion,50,active,
shinsegae-l-and-b,Shinsegae L&B,[],lifestyle,,lifestyle,50,active,
sierra-design,Sierra Design,[],sports,,sports,50,active,
sofraum,Sofraum,[],lifestyle,,lifestyle,50,active,
songzio-paris,Songzio Paris,[],fashion,,fashion,50,active,
stryv,Stryv,[],lifestyle,,lifestyle,50,active,
theory-man,Theory Man,[],fashion,,fashion,50,active,
theory-men,Theory Men,[],fashion,,fashion,50,active,
thommcan,ThomMcAn,[],fashion,,fashion,50,active,
tomei,Tomei,[],fashion,,fashion,50,active,
toy-world,Toy World,[],fashion,,fashion,50,active,
travel-for-all,Travel For All,[],fashion,,fashion,50,active,
typo,Typo,[],lifestyle,,lifestyle,50,active,
bad-rhino,BadRhino,[],fashion,,lifestyle,50,active,united-kingdom
bensons-for-beds,Bensons for Beds,"[""BensonsforBeds""]",home,,lifestyle,50,active,united-kingdom
blacks,Blacks,[],outdoor,,lifestyle,50,active,united-kingdom
blank-home,BLANK HOME,"[""BLANK HOME"",""blankhome""]",fashion,,fashion,60,active,unknown
blue-inc,Blue Inc,"[""BlueInc""]",fashion,,lifestyle,50,active,united-kingdom
cambridge-satchel-company,Cambridge Satchel Company,"[""Cambridge Satchel Company"",""cambridgesatchelcompany""]",fashion,,fashion,60,active,unknown
camp-david-and-soccx,CAMP DAVID & SOCCX,"[""CAMP DAVID and SOCCX"",""campdavidandsoccx""]",fashion,,fashion,60,active,unknown
cecil-street-one-street-one-men,CECIL/STREET ONE/STREET ONE MEN,"[""CECIL/STREET ONE/STREET ONE MEN"",""cecilstreetonestreetonemen""]",fashion,,fashion,60,active,unknown
certina,Certina,"[""Certina"",""certina""]",jewelry-watches,,fashion,60,active,unknown
chloe-kids,Chloé Kids,"[""Chloé Kids"",""chloekids""]",children,,fashion,60,active,unknown
clarks-originals,Clarks Originals,"[""Clarks Originals"",""clarksoriginals""]",shoes-bags,,fashion,60,active,unknown
collectables,Collectables,[],accessories,,lifestyle,50,active,united-kingdom
currentbody,CurrentBody,"[""CurrentBody"",""currentbody""]",fashion,,fashion,60,active,unknown
denner-london,Denner London,"[""Denner London"",""dennerlondon""]",fashion,,fashion,60,active,unknown
dkny-kids,DKNY Kids,"[""DKNY Kids"",""dknykids""]",children,,fashion,60,active,unknown
drummuir-farm,Drummuir Farm,"[""DrummuirFarm""]",food,,lifestyle,50,active,united-kingdom
dylan-oaks,Dylan Oaks,"[""Dylan Oaks"",""dylanoaks""]",fashion,,fashion,60,active,unknown
funky-buddha,Funky Buddha,"[""Funky Buddha"",""funkybuddha""]",fashion,,fashion,60,active,unknown
galerie-de-beaute,Galerie de Beauté,"[""Galerie de Beauté"",""galeriedebeaute""]",beauty,,fashion,60,active,unknown
gym-coffee,Gym+Coffee,"[""Gym+Coffee"",""gymcoffee""]",fashion,,fashion,60,active,unknown
hmv,HMV,[],accessories,,lifestyle,50,active,united-kingdom
homeandcook,Home&Cook,"[""HomeandCook"",""homeandcook""]",fashion,,fashion,60,active,unknown
hotter,Hotter,[],shoes-bags,,lifestyle,50,active,united-kingdom
jane-plum-home,Jane Plum Home,"[""JanePlumHome""]",home,,lifestyle,50,active,united-kingdom
joseph-ribkoff,Joseph Ribkoff,"[""Joseph Ribkoff"",""josephribkoff""]",fashion,,fashion,60,active,unknown
kash-beauty,KASH Beauty,"[""KASH Beauty"",""kashbeauty""]",beauty,,fashion,60,active,unknown
loccitane-en-provence,L'Occitane en Provence,"[""L'Occitane en Provence"",""loccitaneenprovence""]",fashion,,fashion,60,active,unknown
lakeland-leather,Lakeland Leather,"[""LakelandLeather""]",fashion,,lifestyle,50,active,united-kingdom
little-marc-jacobs,LITTLE MARC JACOBS,"[""LITTLE MARC JACOBS"",""littlemarcjacobs""]",fashion,,fashion,60,active,unknown
louise-kennedy,Louise Kennedy,"[""Louise Kennedy"",""louisekennedy""]",fashion,,fashion,60,active,unknown
mantra,Mantra,"[""Mantra"",""mantra""]",fashion,,fashion,60,active,unknown
millies,Millies,"[""Millies"",""millies""]",fashion,,fashion,60,active,unknown
noa,NOA,"[""NOA"",""noa""]",fashion,,fashion,60,active,unknown
nuxe,Nuxe,"[""Nuxe"",""nuxe""]",fashion,,fashion,60,active,unknown
oxen,Oxen,[],fashion,,lifestyle,50,active,united-kingdom
pestle-and-mortar,Pestle & Mortar,"[""Pestle and Mortar"",""pestleandmortar""]",fashion,,fashion,60,active,unknown
precious-little-one,Precious Little One,"[""PreciousLittleOne""]",children,,lifestyle,50,active,united-kingdom
pretty-lavish,Pretty Lavish,"[""Pretty Lavish"",""prettylavish""]",fashion,,fashion,60,active,unknown
regatta,Regatta,[],outdoor,,lifestyle,50,active,united-kingdom
roman-originals,Roman Originals,"[""RomanOriginals""]",fashion,,lifestyle,50,active,united-kingdom
salamander,SALAMANDER,"[""SALAMANDER"",""salamander""]",fashion,,fashion,60,active,unknown
savoy-taylors-guild,Savoy Taylors Guild,"[""Savoy Taylors Guild"",""savoytaylorsguild""]",fashion,,fashion,60,active,unknown
sculpted-by-aimee,Sculpted by Aimee,"[""Sculpted by Aimee"",""sculptedbyaimee""]",fashion,,fashion,60,active,unknown
select,Select,[],fashion,,lifestyle,50,active,united-kingdom
skingredients,Skingredients,"[""Skingredients"",""skingredients""]",fashion,,fashion,60,active,unknown
sofa-com,Sofa.com,"[""Sofa com"",""Sofacom""]",home,,lifestyle,50,active,united-kingdom
speidel,SPEIDEL,"[""SPEIDEL"",""speidel""]",fashion,,fashion,60,active,unknown
spell,Spell,"[""Spell"",""spell""]",fashion,,fashion,60,active,unknown
sterntaler,STERNTALER,"[""STERNTALER"",""sterntaler""]",fashion,,fashion,60,active,unknown
sugar-plum-sweetery,Sugar Plum Sweetery,"[""Sugar Plum Sweetery"",""sugarplumsweetery""]",fashion,,fashion,60,active,unknown
the-white-company,The White Company,"[""TheWhiteCompany""]",home,,premium,80,active,united-kingdom
u-s-polo-assn,U.S. Polo Assn.,"[""US Polo Assn"",""U S Polo Assn"",""USPoloAssn"",""U.S. POLO ASSN. KİDS"",""U.S. Polo Assn. Kids""]",fashion,,lifestyle,76,active,united-states
ufc,UFC,"[""Ultimate Fighting Championship""]",sportswear,,sports,72,active,united-states
ugg,UGG,"[""UGG Australia"",""UGG Outlet"",""UGGAustralia"",""UGGOutlet""]",shoes-bags,,premium,88,active,united-states
ugo-colella,Ugo Colella,"[""UgoColella""]",fashion,,premium,72,active,italy
ulanka,Ulanka,[],fashion,,fashion,60,active,spain
ulla-popken,Ulla Popken,"[""UllaPopken""]",fashion,,fashion,72,active,germany
ulta-beauty,Ulta Beauty,"[""Ulta"",""UltaBeauty""]",beauty,,premium,80,active,united-states
